"","id","age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","income"
"207",207,61,"NULL",135285,"HS-grad",9,"Married-civ-spouse","NULL","Husband","White","Male",0,2603,32,"United-States","<=50K"
"208",208,20,"Private",27337,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","Amer-Indian-Eskimo","Male",0,0,48,"United-States","<=50K"
"209",209,58,"Private",216851,"9th",5,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"El-Salvador","<=50K"
"210",210,30,"Private",392812,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,50,"Germany","<=50K"
"211",211,57,"Self-emp-inc",376230,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",99999,0,40,"United-States",">50K"
"212",212,56,"State-gov",175057,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K"
"213",213,60,"Self-emp-not-inc",153356,"HS-grad",9,"Divorced","Sales","Not-in-family","Black","Male",2597,0,55,"United-States","<=50K"
"214",214,54,"Private",177927,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States","<=50K"
"215",215,28,"Private",107389,"HS-grad",9,"Never-married","Exec-managerial","Own-child","White","Male",0,0,32,"United-States","<=50K"
"216",216,60,"Private",184183,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Male",4650,0,40,"United-States","<=50K"
"217",217,34,"Private",205733,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"218",218,28,"Private",193158,"HS-grad",9,"Divorced","Sales","Own-child","White","Female",0,0,40,"United-States","<=50K"
"219",219,39,"Self-emp-inc",168355,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,70,"United-States","<=50K"
"220",220,48,"Private",36177,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States","<=50K"
"221",221,26,"Self-emp-not-inc",177858,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Male",0,1876,38,"United-States","<=50K"
"222",222,51,"Federal-gov",140516,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
"223",223,31,"Private",223327,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
"224",224,22,"Private",147655,"Some-college",10,"Never-married","Tech-support","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"225",225,18,"Private",236262,"11th",7,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,12,"United-States","<=50K"
"226",226,17,"Private",207791,"10th",6,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,20,"United-States","<=50K"
"227",227,23,"Private",117618,"Some-college",10,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,35,"United-States","<=50K"
"228",228,45,"Private",285060,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K"
"229",229,28,"Private",54243,"HS-grad",9,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,60,"United-States","<=50K"
"230",230,35,"State-gov",35626,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,15,"United-States","<=50K"
"231",231,29,"Private",176027,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"232",232,37,"Private",409189,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States","<=50K"
"233",233,27,"Private",106935,"Some-college",10,"Separated","Sales","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
"234",234,24,"Self-emp-not-inc",267396,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
"235",235,58,"Local-gov",292379,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K"
"236",236,74,"Private",192290,"10th",6,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,20,"United-States","<=50K"
"237",237,52,"Private",416059,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","Black","Male",0,0,40,"United-States",">50K"
"238",238,30,"Private",252752,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United-States","<=50K"
"239",239,61,"Private",130684,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,42,"United-States","<=50K"
"240",240,24,"Local-gov",461678,"10th",6,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
"241",241,72,"Private",106890,"Assoc-voc",11,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"242",242,55,"Local-gov",254949,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K"
"243",243,60,"Private",282923,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7298,0,40,"United-States",">50K"
"244",244,42,"Private",69019,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,40,"United-States",">50K"
"245",245,46,"Local-gov",141058,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,65,"United-States","<=50K"
"246",246,18,"Private",35065,"HS-grad",9,"Never-married","Transport-moving","Not-in-family","Black","Male",0,0,35,"United-States","<=50K"
"247",247,21,"Private",197583,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,20,"United-States","<=50K"
"248",248,59,"Private",159724,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",7298,0,55,"United-States",">50K"
"249",249,24,"Private",321435,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
"250",250,23,"Private",201680,"12th",8,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
"251",251,49,"Private",176814,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"Canada","<=50K"
"252",252,34,"Self-emp-not-inc",31740,"HS-grad",9,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
"253",253,42,"Private",198096,"Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States",">50K"
"254",254,42,"Private",173628,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
"255",255,22,"Private",207782,"Assoc-acdm",12,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,20,"United-States","<=50K"
"256",256,37,"Private",200598,"Assoc-acdm",12,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1740,45,"United-States","<=50K"
"257",257,26,"Private",365289,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
"258",258,25,"Private",267284,"HS-grad",9,"Never-married","Handlers-cleaners","Other-relative","White","Male",0,0,40,"United-States","<=50K"
"259",259,62,"Private",134768,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7688,0,40,"NULL",">50K"
"260",260,75,"Private",314209,"Assoc-voc",11,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,20,"Columbia","<=50K"
"261",261,49,"Private",175958,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,80,"United-States",">50K"
"262",262,46,"Federal-gov",97863,"Assoc-voc",11,"Married-civ-spouse","Adm-clerical","Husband","White","Male",5178,0,40,"United-States",">50K"
"263",263,29,"Private",34292,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,60,"United-States","<=50K"
"264",264,63,"Private",50349,"HS-grad",9,"Widowed","Other-service","Not-in-family","White","Female",0,0,34,"United-States","<=50K"
"265",265,19,"Private",112269,"Some-college",10,"Never-married","Other-service","Other-relative","White","Female",0,0,40,"United-States","<=50K"
"266",266,40,"Private",229148,"12th",8,"Married-civ-spouse","Other-service","Husband","Black","Male",0,0,40,"Jamaica","<=50K"
"267",267,31,"Private",226696,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,50,"United-States",">50K"
"268",268,49,"Private",187454,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",99999,0,65,"United-States",">50K"
"269",269,38,"Private",111499,"Prof-school",15,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States",">50K"
"270",270,60,"Private",123218,"Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K"
"271",271,38,"Private",210438,"7th-8th",4,"Divorced","Sales","Unmarried","White","Female",0,0,40,"United-States","<=50K"
"272",272,54,"Private",377701,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,32,"Mexico","<=50K"
"273",273,31,"Self-emp-inc",114937,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"United-States",">50K"
"274",274,32,"Private",199655,"Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","Other","Female",0,1740,40,"NULL","<=50K"
"275",275,66,"Private",151227,"Bachelors",13,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States",">50K"
"276",276,63,"Private",37792,"10th",6,"Widowed","Other-service","Not-in-family","White","Female",0,0,31,"United-States","<=50K"
"277",277,71,"Private",77253,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,17,"United-States","<=50K"
"278",278,22,"Private",110946,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"279",279,67,"NULL",74335,"HS-grad",9,"Widowed","NULL","Not-in-family","White","Female",0,0,10,"Germany","<=50K"
"280",280,26,"Local-gov",197764,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"281",281,57,"State-gov",399246,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","Asian-Pac-Islander","Male",0,1485,40,"China","<=50K"
"282",282,28,"State-gov",70100,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,20,"United-States","<=50K"
"283",283,46,"Private",132912,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States",">50K"
"284",284,50,"Self-emp-not-inc",95949,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States","<=50K"
"285",285,21,"Private",260617,"10th",6,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,36,"United-States","<=50K"
"286",286,52,"Private",123780,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,38,"United-States","<=50K"
"287",287,49,"Private",182211,"9th",5,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,45,"United-States","<=50K"
"288",288,29,"NULL",19793,"Some-college",10,"Divorced","NULL","Unmarried","White","Female",0,0,8,"United-States","<=50K"
"289",289,23,"Private",87528,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
"290",290,23,"Private",340543,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,38,"United-States","<=50K"
"291",291,26,"Private",202033,"Bachelors",13,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States",">50K"
"292",292,41,"Self-emp-not-inc",38876,"Assoc-voc",11,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,60,"United-States","<=50K"
"293",293,26,"Private",192262,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K"
"294",294,31,"Private",209276,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","Other","Male",0,0,40,"United-States","<=50K"
"295",295,69,"Private",130060,"HS-grad",9,"Separated","Transport-moving","Unmarried","Black","Female",2387,0,40,"United-States","<=50K"
"296",296,39,"Private",250217,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","Black","Female",0,0,70,"United-States","<=50K"
"297",297,56,"Private",83922,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K"
"298",298,34,"State-gov",252529,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,48,"United-States","<=50K"
"299",299,66,"Self-emp-inc",102663,"7th-8th",4,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States","<=50K"
"300",300,37,"Private",280464,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",0,0,80,"United-States",">50K"
"301",301,41,"Private",290660,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",7688,0,55,"United-States",">50K"
"302",302,44,"Private",188331,"Some-college",10,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,42,"United-States","<=50K"
"303",303,36,"State-gov",143385,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States","<=50K"
"304",304,32,"State-gov",177216,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"305",305,24,"Private",96279,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,40,"United-States","<=50K"
"306",306,46,"Self-emp-not-inc",119944,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K"
"307",307,27,"Private",287476,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","Black","Male",3325,0,40,"United-States","<=50K"
"308",308,38,"Private",335104,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
"309",309,40,"Private",316820,"7th-8th",4,"Married-civ-spouse","Sales","Husband","White","Male",4064,0,40,"United-States","<=50K"
"310",310,52,"Self-emp-not-inc",283079,"HS-grad",9,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
"311",311,27,"Private",105598,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
"312",312,60,"Private",165441,"7th-8th",4,"Divorced","Machine-op-inspct","Unmarried","White","Female",0,0,40,"United-States","<=50K"
"313",313,24,"Self-emp-inc",189148,"Some-college",10,"Never-married","Transport-moving","Own-child","White","Male",0,0,40,"United-States","<=50K"
"314",314,24,"Private",353010,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,10,"United-States","<=50K"
"315",315,57,"Self-emp-not-inc",184553,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States",">50K"
"316",316,50,"Self-emp-inc",302708,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",7688,0,50,"Japan",">50K"
"317",317,51,"Self-emp-not-inc",218311,"Some-college",10,"Divorced","Sales","Unmarried","White","Female",0,0,50,"United-States","<=50K"
"318",318,45,"Self-emp-not-inc",123681,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,30,"United-States","<=50K"
"319",319,51,"Private",180807,"Some-college",10,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","<=50K"
"320",320,41,"Private",174395,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
"321",321,24,"Private",258120,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,55,"Jamaica","<=50K"
"322",322,44,"Self-emp-not-inc",208277,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",0,0,45,"United-States","<=50K"
"323",323,51,"Local-gov",199688,"Bachelors",13,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States",">50K"
"324",324,34,"NULL",157289,"HS-grad",9,"Married-civ-spouse","NULL","Husband","White","Male",0,0,40,"United-States","<=50K"
"325",325,55,"Self-emp-not-inc",100569,"HS-grad",9,"Separated","Farming-fishing","Unmarried","White","Female",0,0,55,"United-States","<=50K"
"326",326,35,"Private",46028,"Assoc-acdm",12,"Divorced","Other-service","Unmarried","White","Female",0,0,50,"United-States","<=50K"
"327",327,41,"Local-gov",132125,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States","<=50K"
"328",328,59,"Private",108496,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States",">50K"
"329",329,36,"Private",460437,"9th",5,"Divorced","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"330",330,45,"Local-gov",135776,"Masters",14,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
